Snap,x1mis_allha,x1mis_ntha,x1mis_allbb,x1mis_ntbb,x2jxq_allha,x2jxq_ntha,x2jxq_allbb,x2jxq_ntbb,x1f5g_allha,x1f5g_ntha,x1f5g_allbb,x1f5g_ntbb,x2l8f_allha,x2l8f_ntha,x2l8f_allbb,x2l8f_ntbb,x1zih_allha,x1zih_ntha,x1zih_allbb,x1zih_ntbb,x1zihstem_allha,x1zihstem_ntha,x1zihstem_allbb,x1zihstem_ntbb,x1szy_allha,x1szy_ntha,x1szy_allbb,x1szy_ntbb,x1szystem_allha,x1szystem_ntha,x1szystem_allbb,x1szystem_ntbb,x2koc_allha,x2koc_ntha,x2koc_allbb,x2koc_ntbb,x2kocstem_allha,x2kocstem_ntha,x2kocstem_allbb,x2kocstem_ntbb,x1d20_allha,x1d20_ntha,x1d20_allbb,x1d20_ntbb,x2hkb_allha,x2hkb_ntha,x2hkb_allbb,x2hkb_ntbb
844,3.25946,2.99536,2.29617,2.00881,2.56604,2.38115,2.75518,2.5963,4.39615,3.78008,3.35697,2.87715,3.51335,2.79244,2.96228,2.40375,3.85683,3.73109,4.63656,4.70821,3.52282,3.27014,3.9414,3.78802,3.89859,4.00625,3.34552,3.32941,2.19714,2.08455,2.63628,2.53635,2.56778,2.42741,2.68115,2.52766,2.02198,1.91743,2.2682,2.12402,3.78668,2.97674,3.66625,3.1746,3.34776,2.26049,2.90833,2.54253
849,2.46411,2.34408,1.81387,1.69682,3.04419,2.80697,3.28206,3.08952,4.24329,3.47689,3.28883,2.58971,4.25759,3.78493,4.05315,3.55041,4.0463,3.84909,4.96439,5.02036,3.64336,3.23139,4.11606,3.76192,4.04615,4.1567,3.59681,3.6185,2.54732,2.50461,3.0519,3.03619,3.05859,2.91862,3.25282,3.07993,2.36389,2.25925,2.70696,2.54541,3.04214,2.41274,2.79464,2.45903,3.79709,2.86536,3.67045,3.26176
854,2.93641,2.73348,2.03387,1.87989,2.59887,2.27529,2.64704,2.38167,4.1091,3.37537,3.08557,2.50855,3.68075,3.35597,3.28239,2.96274,3.68537,3.53566,4.38831,4.36462,3.16174,2.88726,3.5787,3.39568,4.45966,4.44276,3.89249,3.80643,2.81913,2.6154,3.19301,3.07085,3.40462,3.20393,3.59434,3.34115,2.56687,2.38422,2.93646,2.68808,3.74656,2.94692,3.83732,3.26271,4.07881,3.10232,4.09954,3.6432
859,3.56214,2.90309,2.24741,1.48827,3.08949,2.82074,3.25878,3.00548,3.36958,2.8842,2.68798,2.2738,4.28222,3.84146,3.92624,3.52274,4.57993,4.1618,5.41713,5.14311,4.003,3.29266,4.58638,3.74305,4.05542,4.17407,3.60297,3.64965,2.50016,2.47774,2.98269,2.99539,3.56946,3.46698,3.86027,3.70933,2.82632,2.72757,3.26992,3.12468,3.04378,2.09644,2.85162,2.30519,4.93909,3.768,5.07026,4.39624
864,2.78259,2.30729,1.91213,1.44881,2.53645,2.31396,2.63538,2.43162,3.49471,2.90165,2.96499,2.46559,3.74404,3.53227,3.33462,3.08097,3.98849,3.71671,5.01525,4.87135,3.53156,3.00775,4.20745,3.68921,4.11199,4.18915,3.58899,3.59392,2.50177,2.42245,2.99127,2.96701,2.97506,2.79136,3.25484,3.0254,2.54377,2.38648,2.97656,2.76767,3.36605,2.57603,3.31848,2.94278,3.53654,2.54435,3.22187,2.80562
869,2.9952,2.65964,1.92754,1.58434,3.05068,2.78981,3.2807,3.06365,3.14421,2.6403,2.51662,2.05632,4.10046,3.48946,3.44403,3.01991,4.39802,3.96406,5.40048,4.9529,4.02352,3.28494,4.89362,3.78592,4.06997,4.13321,3.49673,3.50851,2.45837,2.34053,2.8526,2.8197,2.50132,2.43166,2.59524,2.49707,1.871,1.80695,2.08919,1.9658,4.17827,3.24719,4.21414,3.71684,3.7342,2.72265,3.70388,3.01801
874,3.00892,2.64119,2.08287,1.72204,2.83295,2.61908,2.9233,2.75447,3.84116,3.26878,2.93128,2.52145,4.18826,3.1744,3.77744,2.85557,4.29116,3.61328,5.17791,4.52647,4.04054,3.03289,4.80492,3.67642,4.00982,4.08906,3.33804,3.35279,2.22151,2.124,2.59134,2.56094,2.62784,2.49361,3.06425,2.91465,2.36459,2.29013,2.85983,2.75454,4.26057,3.1609,4.05893,3.52985,4.14344,3.1674,4.19547,3.56047
879,2.49435,2.28837,1.61185,1.38006,3.1192,2.79387,3.16974,2.89006,4.54439,3.8996,3.30505,2.8731,4.33395,3.46054,3.52672,2.88913,4.61138,3.83073,5.63122,4.86923,4.39263,3.28854,5.25626,3.88847,3.87628,3.99762,3.23026,3.28058,2.15892,2.1196,2.4559,2.46407,2.94812,2.84403,3.13721,2.95991,2.3706,2.30171,2.74344,2.59099,4.01186,2.93904,3.95814,3.30155,4.35205,2.98372,4.4985,3.56299
884,2.84105,2.40557,2.00281,1.55391,3.0493,2.73708,3.17268,2.87814,3.41646,2.93676,2.69619,2.30099,4.05254,3.47649,3.64807,3.22746,4.23533,3.91312,5.18118,4.89117,3.78081,3.1999,4.47747,3.72599,4.18713,4.24061,3.75378,3.75981,2.76383,2.64063,3.24126,3.20939,2.67897,2.5978,2.8512,2.75609,1.90504,1.841,2.24164,2.15832,4.48291,3.43322,4.46156,3.8357,4.57488,3.38529,4.83293,4.00605
889,2.72817,2.43366,2.02534,1.6889,2.43207,2.11775,2.53645,2.24442,3.97635,3.33004,3.13756,2.50867,3.7202,3.09044,3.28596,2.79579,3.99346,3.74395,4.77076,4.72268,3.69461,3.30642,4.12761,3.86156,4.1619,4.19749,3.61641,3.59884,2.60549,2.4826,2.99978,2.94566,2.77415,2.82398,3.05793,3.0942,2.32941,2.39227,2.74025,2.80332,4.2569,3.26183,4.2941,3.61027,3.49857,2.58289,3.41089,2.85183
894,2.90323,2.66608,1.8095,1.5584,2.14796,1.99569,2.23771,2.10402,4.23791,3.5047,3.282,2.5919,3.65261,2.90963,3.03848,2.52667,4.19252,3.71784,5.25817,4.77313,3.94416,3.19923,4.70483,3.6604,4.08138,4.1605,3.68683,3.68507,2.60469,2.51507,3.10255,3.05505,2.95821,2.91936,2.94426,2.86413,2.11043,2.04403,2.16292,2.04424,4.39761,2.94522,4.35454,3.30942,3.38517,2.65258,3.52687,3.12644
899,3.2081,2.85382,2.2728,2.05114,2.91328,2.61647,3.0029,2.70326,4.7248,3.93129,3.49701,2.82116,3.97462,3.11064,3.49874,2.82152,4.45562,3.77266,5.59477,4.73691,4.2498,3.28294,5.22334,3.86399,3.91157,4.01086,3.68091,3.70517,2.54758,2.50076,3.12263,3.10627,2.64678,2.52276,2.71105,2.57235,2.03769,1.94862,2.24885,2.12469,5.06218,3.89837,5.17667,4.36277,3.74015,3.00596,3.67123,3.34111
904,3.12749,2.85748,2.1333,1.94272,2.97803,2.75348,3.14429,2.94495,3.41942,2.89949,2.62572,2.16014,4.2741,3.48346,3.96198,3.30219,4.35803,3.74888,5.48426,4.72358,4.11193,3.21233,5.10315,3.79439,3.92769,3.99182,3.49977,3.44485,2.42346,2.29448,2.86281,2.7426,3.00889,2.88015,3.23076,3.06675,2.37427,2.25287,2.76133,2.59508,5.02192,3.58723,4.94953,3.99195,3.98915,3.04224,3.78196,3.28047
909,2.94151,2.51841,1.9864,1.67959,3.15385,2.8533,3.29365,3.02078,3.81469,3.14504,2.97904,2.3943,3.69275,3.06408,3.26294,2.80003,4.4563,3.98837,5.7618,5.21366,4.08566,3.31878,5.08792,3.87388,3.74778,3.83846,3.49505,3.51141,2.4369,2.38746,2.93649,2.91412,2.76234,2.70011,2.91618,2.81359,2.12321,2.08082,2.47896,2.38491,4.23173,3.26257,3.7095,3.31036,3.56915,2.9548,3.51311,3.17938
914,2.82677,2.4872,1.93959,1.60702,2.97132,2.79305,3.10635,2.93172,4.3585,3.79656,3.22778,2.80935,3.50349,2.98011,3.10175,2.69034,4.45596,3.84403,5.60779,4.89471,4.25029,3.35116,5.19486,3.87906,4.17654,4.22958,3.76919,3.76622,2.77075,2.6284,3.25536,3.20765,2.33059,2.20385,2.54171,2.41653,2.02928,1.91875,2.33787,2.21893,4.04943,2.88728,3.44387,2.90508,4.34481,3.8777,4.48333,4.20833
919,2.94698,2.57124,2.17806,1.82882,3.46898,3.08226,3.59266,3.258,4.06831,3.35754,3.333,2.70745,3.69547,3.27276,3.26654,2.88525,4.47804,3.80802,5.6409,4.7124,4.33312,3.38379,5.32635,3.87235,4.31133,4.38135,4.09028,4.08721,2.89459,2.83431,3.40192,3.37949,2.59058,2.56327,2.56241,2.49311,1.82193,1.78374,1.88872,1.77133,3.8941,2.82514,3.74552,3.10631,3.43796,2.86921,3.37338,3.10049
924,3.01549,2.51606,2.1233,1.60262,3.13914,2.887,3.19817,2.95153,4.61301,3.75583,3.604,2.87404,3.43449,2.82463,2.89507,2.47193,4.42194,3.85166,5.71577,5.00697,4.20475,3.3535,5.24396,3.96113,3.85187,3.99364,3.23276,3.27928,1.98457,1.99229,2.40559,2.41028,3.15519,2.9327,3.40376,3.11338,2.47465,2.25485,2.91793,2.60404,3.23738,2.1463,2.75135,2.20927,4.39365,3.65634,4.37615,3.98912
929,2.71267,2.39317,1.72438,1.45863,2.79993,2.60008,2.91881,2.73273,4.49023,3.72484,3.40427,2.76315,3.48884,2.79425,3.06951,2.39332,4.42838,3.92553,5.78697,5.1228,4.14008,3.34647,5.13685,3.91467,3.94689,4.04078,3.52643,3.52651,2.4658,2.37918,2.96858,2.91731,3.21595,3.02854,3.35095,3.13954,2.43707,2.30421,2.7567,2.56928,3.12572,2.11386,2.54591,2.19322,2.8877,2.28188,2.73075,2.51967
934,2.63264,2.38607,1.96603,1.72119,3.50445,3.17167,3.67377,3.35566,3.37515,2.94649,2.69028,2.34993,3.59541,3.09991,3.29184,2.92389,4.38966,3.77919,5.5191,4.81266,4.17889,3.26278,5.08717,3.78834,4.01139,4.11439,3.58264,3.58254,2.54565,2.45854,2.99903,2.935,3.2246,3.13962,3.28804,3.14207,2.36989,2.29724,2.67093,2.5202,3.5075,2.19316,2.79022,2.29267,3.36441,3.11552,3.36722,3.29849
939,2.91468,2.60624,2.11768,1.86937,2.58318,2.29697,2.69412,2.45756,3.57755,3.06206,2.90039,2.51025,3.75312,3.02542,3.33081,2.68441,4.54715,3.91924,5.71394,4.88985,4.30978,3.39111,5.26336,3.85533,3.8238,3.78671,3.33253,3.17775,2.41918,2.07413,2.63953,2.34735,2.73267,2.62314,2.90828,2.76457,2.23934,2.17239,2.5813,2.46651,4.30529,2.94508,4.00438,3.38341,3.31041,2.60199,3.36743,2.95056
944,2.63429,2.24719,1.86016,1.50376,2.64174,2.33654,2.74708,2.45542,4.01626,3.38935,3.01237,2.521,3.99755,3.2329,3.52153,2.95709,4.27782,3.83846,5.14643,4.69988,4.0249,3.36824,4.69094,3.71999,3.9019,4.00446,3.55039,3.56141,2.38624,2.36046,2.81728,2.78972,2.57479,2.31305,2.76623,2.45896,2.13707,1.90731,2.44027,2.14173,4.85702,3.25356,4.77758,3.75781,3.44843,2.92037,3.54465,3.33726
949,3.0597,2.57618,2.1307,1.65192,3.29142,2.95168,3.41459,3.11395,4.3928,3.89655,3.24107,2.94281,3.51208,2.77896,2.865,2.3217,4.55435,3.92609,5.43769,4.90092,4.36475,3.4794,4.99819,3.76024,4.05655,4.10471,3.53454,3.48368,2.37283,2.23383,2.76717,2.65973,2.58421,2.48037,2.90941,2.76528,2.3701,2.30284,2.79346,2.68033,4.33431,3.00231,4.27079,3.46976,4.34709,4.0943,4.73103,4.65209
954,3.2323,2.6136,2.17475,1.59485,2.88969,2.45535,2.94099,2.569,3.66168,3.13654,2.90094,2.56209,3.59329,2.84529,3.00899,2.53535,4.49482,3.78873,5.4993,4.94528,4.22695,3.21438,4.9178,3.85407,4.40723,4.47238,4.05563,4.02437,2.79402,2.7538,3.32628,3.28294,3.2417,3.07789,3.55481,3.35644,2.75121,2.64644,3.21326,3.07322,5.30202,3.85043,5.15259,4.44429,3.44136,3.0259,3.5685,3.3984
959,3.26203,2.85519,2.17738,1.8035,2.71581,2.30025,2.77348,2.41323,4.23323,3.58811,3.16737,2.76132,3.72763,2.8875,3.02294,2.45645,4.03867,3.90614,4.93155,5.00981,3.6042,3.29607,3.95832,3.74281,4.80175,4.77603,4.73375,4.61803,3.56755,3.41644,4.11712,3.98873,2.72123,2.63932,2.79685,2.68841,2.18511,2.14115,2.29453,2.20701,5.74403,4.39345,5.79655,5.15635,3.228,2.67068,3.26275,2.93756
964,3.22981,2.65309,2.19437,1.63896,3.11461,2.84816,3.21895,2.9705,3.38569,2.93235,2.60697,2.25087,3.72393,3.16324,3.33651,2.86928,4.08789,3.89499,4.92397,4.85882,3.67576,3.31576,4.26899,3.9045,3.37986,3.49905,3.21416,3.28334,2.10285,2.13622,2.49787,2.54262,3.36034,3.19724,3.73933,3.54693,2.76101,2.65316,3.27823,3.12281,4.87396,3.44033,4.40859,3.78712,2.97511,2.41327,2.90273,2.60053
969,2.74399,2.3592,1.94489,1.54591,3.40238,3.03656,3.50816,3.158,4.0835,3.43828,3.18844,2.65389,3.44071,2.90393,2.90953,2.43174,4.20347,4.02357,5.21508,5.08665,3.73974,3.3989,4.29793,3.86748,4.02541,4.15663,3.60834,3.64482,2.44966,2.40952,2.94175,2.92021,3.83287,3.53129,4.10224,3.78148,2.8089,2.56953,3.27645,2.98152,5.5086,4.2864,5.36332,4.83685,3.13192,2.45174,2.98195,2.67984
974,3.00352,2.59576,2.11323,1.7895,3.79072,3.45274,3.87574,3.56726,3.99197,3.48199,2.99549,2.65815,3.43251,2.92455,2.89656,2.50614,4.26009,4.05094,5.27014,5.06629,3.78198,3.34341,4.52849,3.88328,3.9633,4.05422,3.45127,3.44734,2.44895,2.39077,2.79851,2.7531,3.43892,3.13124,3.5971,3.2888,2.69955,2.45145,3.02592,2.7442,5.15739,3.81663,5.00472,4.35366,3.274,2.53957,3.13219,2.7255
979,3.08319,2.74521,1.83745,1.46158,3.07889,2.70453,3.10296,2.74528,2.88302,2.56179,2.30688,2.07474,3.38983,2.92883,2.92394,2.51942,4.59886,3.99539,5.63421,5.08273,4.33034,3.42131,5.14178,3.951,3.9774,4.0292,3.45182,3.38121,2.41805,2.23675,2.79904,2.64239,2.92575,2.82177,3.1481,3.02563,2.52252,2.46826,2.81037,2.72149,4.78363,3.13616,4.44934,3.55798,3.28934,2.42492,3.05518,2.60815
984,3.80932,3.2974,2.63205,2.19498,3.1703,2.83195,3.28074,2.98298,3.52191,2.94788,2.72386,2.27546,3.41242,2.87991,2.99232,2.54445,4.76326,4.19994,5.62819,5.35746,4.39577,3.53768,4.74955,3.85114,4.00436,4.09653,3.63879,3.64116,2.57822,2.49787,2.99084,2.93956,3.3932,3.30455,3.65188,3.56873,2.98802,2.91738,3.42824,3.36326,4.7403,2.96919,4.25171,3.38614,3.124,2.29933,2.97853,2.58418
989,2.50306,2.20168,1.88473,1.55581,3.52441,3.12379,3.7533,3.43397,3.20026,2.77743,2.51459,2.12938,3.6203,2.99194,3.20359,2.69672,4.75281,4.00104,5.68806,5.05314,4.43986,3.35347,5.14415,3.75116,3.89341,3.98019,3.57477,3.56423,2.46128,2.40297,2.94458,2.88321,3.01686,2.97764,3.16842,3.07737,2.29367,2.27617,2.58362,2.49962,4.83115,2.98566,4.29758,3.31294,2.96563,2.44977,2.7271,2.51304
994,2.88625,2.59774,2.00002,1.79015,2.61015,2.3073,2.638,2.38712,3.19216,2.78542,2.53879,2.20133,3.66059,3.09307,3.18671,2.76788,4.37658,3.86859,5.42949,4.98043,4.15068,3.42351,4.88446,3.97667,4.07442,4.11509,3.76757,3.74347,2.65858,2.55481,3.13434,3.07633,3.47871,3.3945,3.80935,3.68476,2.8183,2.77671,3.31149,3.23096,5.31263,3.50892,4.9189,4.00769,3.7526,3.04239,3.74328,3.36423
999,3.56001,3.16594,2.27465,1.92552,2.31396,2.01892,2.30568,2.02834,2.90892,2.4477,2.33933,1.95111,3.74962,3.26787,3.38949,3.04188,4.47901,3.85789,5.29933,4.82893,4.21407,3.31918,4.84593,3.80475,4.19797,4.20904,4.15332,4.12466,2.98431,2.89887,3.47469,3.43009,3.16072,3.04194,3.39566,3.24351,2.81364,2.71206,3.21144,3.07448,5.6775,3.85603,5.45247,4.4499,3.77981,3.39302,3.94538,3.79015
1004,2.79338,2.53521,1.95425,1.74891,3.24848,3.02103,3.48549,3.27431,4.17359,3.73795,3.19985,2.88027,3.59591,3.08197,3.07461,2.70581,4.54682,3.98913,5.3759,4.98713,4.23924,3.44487,4.73669,3.84905,3.84593,3.92787,3.56123,3.58731,2.40844,2.31601,2.77218,2.74533,3.23332,3.08931,3.35523,3.19223,2.28036,2.17502,2.56624,2.41082,5.98737,3.82108,5.7888,4.51477,3.61758,3.02448,3.70519,3.33763
1009,2.87589,2.47079,2.062,1.71111,3.45404,2.96148,3.5733,3.17466,3.82962,3.35982,2.92545,2.51665,3.36946,2.87459,2.88271,2.53175,4.36541,3.92109,5.29971,4.9629,3.93017,3.22083,4.5277,3.72868,4.0016,4.07413,3.75326,3.75305,2.64209,2.60848,3.09136,3.06692,2.51462,2.45666,2.60699,2.52717,1.70098,1.64724,1.91807,1.84313,5.94794,3.79607,5.65952,4.41984,3.62222,3.22298,3.77779,3.56682
1014,3.02129,2.64453,2.02358,1.71688,3.09681,2.82538,3.24912,3.01947,4.74964,3.9471,3.53549,2.89117,3.32277,2.74905,2.82881,2.42031,4.89564,3.7189,5.63584,4.54754,4.78285,3.22036,5.43143,3.72683,4.49322,4.52708,4.26125,4.19138,3.24244,3.08565,3.7223,3.58871,3.39192,3.13063,3.6733,3.36906,2.72975,2.52423,3.17548,2.89633,6.13264,3.94434,5.92525,4.61993,3.66961,3.11932,3.85374,3.58732
1019,2.66792,2.38047,1.87011,1.5852,2.57126,2.34673,2.66436,2.43315,3.75518,2.98521,2.98105,2.32508,3.33977,2.69345,2.78736,2.27061,4.93966,3.79806,5.7141,4.83528,4.7959,3.27625,5.24181,3.72125,3.91024,3.93333,3.83619,3.8078,2.70513,2.6695,3.14626,3.11705,2.83299,2.72091,2.96513,2.81106,2.26025,2.17596,2.51902,2.37522,5.9617,3.91528,5.77596,4.62913,4.66459,3.76794,4.94119,4.42131
1024,3.0273,2.64108,2.23025,1.79049,2.84034,2.5434,3.02856,2.80386,4.69294,3.82079,3.70603,2.9312,3.27424,2.55859,2.74208,2.11634,4.96059,3.73931,5.82295,4.71999,4.86745,3.22111,5.51429,3.69634,4.19806,4.18476,4.0594,4.02116,2.85204,2.72293,3.23834,3.16325,3.2048,3.10735,3.36723,3.21869,2.54294,2.5047,2.86393,2.74946,6.32923,4.29719,6.24743,5.12779,4.49714,3.71843,4.48141,3.98582
1029,2.62955,2.37393,1.91994,1.66023,2.50164,2.23801,2.67602,2.44191,3.98347,3.24569,3.24392,2.6356,3.65553,2.96518,2.98902,2.49984,4.93451,3.85028,5.86744,4.98822,4.60997,3.05211,5.23993,3.59929,3.8544,3.83157,3.70627,3.62458,2.51404,2.40224,2.86277,2.74715,3.41662,3.11427,3.65674,3.30578,2.65984,2.41598,3.12033,2.79514,6.80785,4.76557,6.72385,5.54038,4.14079,3.56533,3.78407,3.42916
1034,3.20061,2.65409,2.02913,1.46228,2.16465,1.93904,2.09388,1.89895,3.6832,3.15675,2.894,2.46615,4.17018,3.27902,3.73371,3.09524,4.74259,3.68861,5.72333,4.80795,4.63477,3.23404,5.36511,3.74532,3.8366,3.89442,3.62816,3.63852,2.46536,2.44676,2.85247,2.84447,3.03128,2.96227,3.07294,2.96531,2.12272,2.06638,2.45135,2.35063,5.95494,3.73286,5.52365,4.22886,4.75839,4.28241,4.74544,4.3448
1039,2.93658,2.68968,1.84265,1.64354,2.92812,2.68476,3.08718,2.85568,4.22564,3.55146,3.34116,2.95332,3.78835,3.13602,3.27691,2.86177,5.09999,3.7918,5.95757,4.72627,4.95321,3.27672,5.753,3.74521,4.0712,4.13057,4.02321,4.03177,2.86811,2.87901,3.39576,3.40077,3.68385,3.44472,3.95199,3.70669,2.77048,2.60189,3.26229,3.06134,5.93049,3.81688,5.69509,4.29692,4.92259,4.25573,4.95403,4.51367
1044,2.65722,2.42182,1.72133,1.46659,2.90266,2.47187,3.01174,2.61583,4.18497,3.62773,3.18308,2.75919,3.66317,3.27205,3.28496,3.03062,4.86346,3.59282,5.81219,4.54713,4.83146,3.16113,5.72287,3.74392,3.79141,3.87129,3.596,3.6075,2.49548,2.495,2.95379,2.94698,3.03423,2.85972,3.22963,3.05009,2.11918,1.9901,2.47977,2.30491,6.27739,4.05575,5.94694,4.64242,5.28871,4.56362,5.28219,4.69307
1049,3.42709,3.20664,2.30947,2.13965,2.96901,2.7389,3.01735,2.80385,3.51804,3.01058,2.97384,2.62083,3.52944,3.05416,3.00233,2.61576,4.92657,3.86797,5.81496,4.74855,4.76214,3.31568,5.57424,3.89348,3.92362,3.95265,3.82091,3.78318,2.82188,2.76374,3.27141,3.20173,3.56581,3.4762,3.74577,3.61392,2.59368,2.50835,3.00126,2.87536,6.54283,4.43621,6.36843,5.12172,6.21104,5.4259,6.45601,5.77763
1054,3.07899,2.85921,2.0499,1.90312,2.36177,2.16656,2.36862,2.20273,4.36584,3.86212,3.21067,2.82445,3.72667,2.79827,3.03832,2.38455,4.94306,3.71717,5.78983,4.63444,4.78387,3.20598,5.49885,3.66874,3.60509,3.59371,3.44929,3.40908,2.41728,2.32714,2.82499,2.76704,2.74389,2.6699,2.92291,2.8008,2.33455,2.2742,2.62225,2.50273,5.85813,3.75139,5.508,4.33728,5.9033,5.03505,6.11478,5.30792
1059,3.07938,2.59858,2.05857,1.66755,3.42976,3.05598,3.59065,3.26258,3.69326,3.26309,2.68667,2.33431,3.72572,2.97816,3.13191,2.69716,5.05484,3.72994,5.93996,4.74317,4.86985,3.14476,5.46899,3.49558,4.18059,4.13013,3.79339,3.68369,2.76766,2.60404,3.15155,3.01315,3.51389,3.3141,3.75869,3.52788,2.73641,2.62751,3.17217,3.00221,5.31398,4.08614,5.13696,4.56572,5.20367,4.43584,5.27074,4.56938
1064,2.87522,2.45244,1.83536,1.43385,3.1986,3.03723,3.4202,3.25136,3.80138,3.2506,2.91443,2.47832,3.84546,2.804,3.16134,2.41127,5.22193,3.55267,5.92692,4.35883,5.25427,3.08901,5.849,3.6143,3.80193,3.82423,3.73915,3.70212,2.70308,2.64658,3.19379,3.14093,3.6445,3.46654,3.89275,3.67022,2.67095,2.55435,3.10884,2.91715,4.9422,4.03155,4.94544,4.51611,4.61985,3.69232,4.75733,4.06819
1069,2.76391,2.42852,1.7905,1.48339,3.29937,3.00117,3.42565,3.16932,4.04313,3.5531,3.04581,2.77447,3.59528,2.88365,3.05074,2.58389,5.26451,3.81992,6.01236,4.86759,5.22965,3.3852,5.74203,3.90627,3.94248,4.02407,3.52762,3.54087,2.49887,2.46259,2.88798,2.86756,3.22678,2.99109,3.5707,3.29613,2.79391,2.60138,3.28016,3.04055,4.39894,3.06921,4.09226,3.4171,4.56301,3.5509,4.38975,3.4705
1074,2.39685,2.1484,1.59975,1.33535,2.57237,2.33598,2.66094,2.44133,4.58322,3.97763,3.46291,3.02078,3.92505,3.03259,3.41976,2.66688,5.06992,3.40223,5.30247,4.09887,4.88013,2.88904,4.9068,3.32949,3.53967,3.66536,3.05918,3.10755,1.96441,2.00764,2.28061,2.30646,3.18827,3.06935,3.29297,3.12356,2.18059,2.08616,2.39388,2.20552,4.94024,3.39422,4.58836,3.73478,4.92677,3.84556,4.98296,4.11819
1079,2.87818,2.41673,1.99586,1.47198,3.22962,3.0179,3.35915,3.13988,5.1441,4.32948,3.87789,3.27907,3.69408,2.82252,3.09089,2.49176,5.44298,3.93688,6.47636,4.97711,5.2684,3.2707,6.05085,3.77007,3.92753,3.96556,3.60278,3.58183,2.56409,2.49731,2.97172,2.91637,2.70743,2.68231,2.72499,2.67242,2.09466,2.09009,2.24953,2.19976,5.21235,3.70184,5.10584,4.19657,5.66019,4.51015,5.65658,4.72624
1084,2.90349,2.48644,1.91813,1.45257,3.44722,3.06042,3.58945,3.23497,4.68807,4.00502,3.54688,3.07929,3.97887,2.96386,3.43365,2.68532,5.42106,3.85597,6.3176,4.92113,5.42713,3.3754,6.03027,3.96567,4.09116,4.10812,3.78991,3.75158,2.63858,2.55497,3.12662,3.05926,3.05298,2.96106,3.28346,3.19167,2.47578,2.3933,2.86508,2.78117,6.09336,4.72335,6.34326,5.47186,5.0952,4.02015,5.12611,4.18301
1089,3.50187,2.82183,2.33015,1.60403,3.37199,2.91264,3.40791,3.00615,4.37613,3.65669,3.53402,3.03497,4.0527,3.4086,3.49458,2.96318,5.46404,3.79725,6.05197,4.7455,5.53916,3.44451,5.95223,4.13002,4.27903,4.2785,3.9871,3.92865,2.95076,2.85849,3.39414,3.30053,3.4303,3.15474,3.72403,3.36527,2.92362,2.69249,3.40058,3.05488,5.74802,4.2967,5.85838,4.96212,5.05659,3.93721,5.07143,4.03357
1094,2.95151,2.44915,2.01041,1.4925,2.91888,2.72477,3.06836,2.85267,3.65968,3.1171,3.05116,2.60226,3.91829,3.23646,3.58081,3.11062,5.94211,4.13002,6.25958,4.77085,5.9315,3.74615,6.26835,4.13258,3.80812,3.86855,3.5834,3.58904,2.39399,2.37781,2.79322,2.79166,3.28187,3.00282,3.45783,3.11387,2.77887,2.52816,3.17426,2.83405,5.1491,3.94582,5.22084,4.57873,5.28502,4.21918,5.3457,4.40501
1099,2.72237,2.40871,1.92755,1.63386,4.14956,3.68272,4.34781,3.91383,4.65012,4.14402,3.64618,3.40606,3.57874,2.79137,3.07366,2.41729,5.46568,3.93848,5.86903,4.92713,5.4335,3.45532,5.60763,4.09135,4.21511,4.1382,4.11932,4.0361,3.11614,2.92517,3.61557,3.50283,3.38305,3.30059,3.57251,3.45166,2.50389,2.46429,2.9348,2.85049,5.17323,3.90481,5.31481,4.61838,5.82547,4.69766,6.00672,5.03453
1104,2.04466,1.77615,1.35145,1.07717,3.35266,3.06327,3.48707,3.23241,4.2793,3.68442,3.34965,2.93572,4.0794,3.1349,3.51951,2.86128,5.63217,4.0735,5.85011,4.89308,5.46204,3.52646,5.59705,4.05463,3.98679,4.03954,3.91597,3.93771,2.90894,2.87519,3.35815,3.35689,3.64211,3.65307,3.71206,3.72186,2.82055,2.82529,3.18276,3.20829,5.13367,3.90644,5.14825,4.5967,6.08868,4.9446,6.28862,5.35198
1109,3.54104,2.89406,2.45531,1.777,3.08494,2.72854,3.21452,2.90569,4.28565,3.72397,3.2292,2.84985,3.70502,3.16341,3.23609,2.83768,6.09876,4.27116,6.43823,5.04684,6.16445,3.92024,6.40399,4.35212,4.0704,4.12835,4.06644,4.07235,2.86394,2.87384,3.37612,3.37595,3.03273,2.9795,3.33372,3.24736,2.56051,2.53811,2.996,2.93622,4.22134,2.79303,3.9432,3.21385,5.25699,4.18449,5.24701,4.35665
1114,2.36643,2.12059,1.8076,1.53765,3.17295,2.79851,3.27296,2.9663,3.6195,3.08988,2.74482,2.3773,3.45545,2.78913,2.9668,2.34574,6.13422,4.36987,6.49873,5.17486,6.18156,4.00082,6.57558,4.50146,3.80487,3.91015,3.4737,3.50074,2.28137,2.31306,2.64861,2.6546,2.784,2.66257,2.94549,2.79751,2.33568,2.23141,2.67395,2.52964,4.99231,3.73538,4.88286,4.12373,4.88832,3.99014,4.92064,4.21195
