Snap,x1mis_allha,x1mis_ntha,x1mis_allbb,x1mis_ntbb,x2jxq_allha,x2jxq_ntha,x2jxq_allbb,x2jxq_ntbb,x1f5g_allha,x1f5g_ntha,x1f5g_allbb,x1f5g_ntbb,x2l8f_allha,x2l8f_ntha,x2l8f_allbb,x2l8f_ntbb,x1zih_allha,x1zih_ntha,x1zih_allbb,x1zih_ntbb,x1zihstem_allha,x1zihstem_ntha,x1zihstem_allbb,x1zihstem_ntbb,x1szy_allha,x1szy_ntha,x1szy_allbb,x1szy_ntbb,x1szystem_allha,x1szystem_ntha,x1szystem_allbb,x1szystem_ntbb,x2koc_allha,x2koc_ntha,x2koc_allbb,x2koc_ntbb,x2kocstem_allha,x2kocstem_ntha,x2kocstem_allbb,x2kocstem_ntbb,x1d20_allha,x1d20_ntha,x1d20_allbb,x1d20_ntbb,x2hkb_allha,x2hkb_ntha,x2hkb_allbb,x2hkb_ntbb
716,3.51511,3.0635,2.49179,2.15771,3.33932,2.89596,3.48006,3.03221,4.09281,3.37005,3.15612,2.45877,3.86112,3.2903,3.42162,3.01473,4.265,3.60831,5.23245,4.45256,4.03749,3.07839,4.95172,3.61198,3.81592,3.93169,3.13951,3.16455,1.99766,1.96793,2.40253,2.39152,3.12141,2.97754,3.24389,3.07667,2.27595,2.1693,2.525,2.36293,4.42415,3.61725,4.81096,4.14092,3.19614,2.53673,3.33854,2.79718
717,3.24514,2.87726,2.32207,2.07302,3.11617,2.81383,3.23031,2.95519,3.76043,3.10493,2.8345,2.22168,3.57789,3.15533,3.18477,2.88077,4.31284,3.81984,5.29362,4.86163,4.01644,3.28095,4.80374,3.84566,3.89047,3.95985,3.29725,3.2661,2.29531,2.15401,2.71545,2.61175,3.53692,3.31845,3.76014,3.4991,2.53441,2.37322,2.91646,2.67141,4.07279,3.27226,4.50599,3.76942,3.3656,2.75166,3.59926,3.04013
718,3.18582,2.83673,2.21119,1.94096,2.75574,2.52813,2.80651,2.58092,4.13062,3.34878,3.16593,2.40803,3.88095,3.3965,3.66586,3.28938,4.443,3.85717,5.44211,5.022,4.13453,3.27355,4.84227,3.85834,4.00282,4.09772,3.40643,3.39796,2.35614,2.25651,2.77318,2.6989,3.29311,2.96739,3.51902,3.18631,2.62008,2.37964,3.05024,2.76368,3.71264,3.18002,3.96803,3.54453,2.63137,1.94341,2.6467,2.11957
719,2.87879,2.5306,2.17256,1.94292,2.8925,2.67056,3.04686,2.83398,3.8617,3.19163,2.98954,2.43111,3.63464,3.17755,3.23567,2.89074,4.01276,3.86996,4.98069,4.94377,3.47745,3.13084,4.08464,3.72142,3.92887,3.99709,3.25735,3.20784,2.2442,2.07591,2.63338,2.49942,3.17971,3.01094,3.2998,3.06426,2.31134,2.16802,2.65964,2.42288,4.10836,3.33489,4.52683,3.8469,2.76509,2.02388,2.77139,2.24872
720,2.82839,2.5081,1.87546,1.57997,2.48364,2.30774,2.58838,2.41891,3.65589,2.92798,2.89187,2.20605,3.86326,3.32585,3.60401,3.23521,4.32126,4.03053,5.34225,5.19223,3.8472,3.32526,4.45341,3.77638,3.87794,3.96833,3.15748,3.13686,2.14465,1.99214,2.47814,2.36386,3.25994,3.03384,3.48034,3.21555,2.47712,2.28108,2.94617,2.69837,3.83146,3.09344,4.19958,3.54843,2.88921,2.17847,2.92363,2.51213
721,2.69639,2.45586,1.94908,1.70635,2.67842,2.43136,2.74467,2.53886,3.62471,3.04863,2.7649,2.26544,3.56553,3.12132,3.19924,2.8239,4.17028,3.84426,5.02804,4.80909,3.56914,2.97496,4.16492,3.55775,3.80723,3.93624,3.17795,3.19029,2.11763,2.06962,2.49041,2.43207,3.52417,3.28566,3.67978,3.37638,2.74314,2.54149,3.11237,2.82053,3.80588,3.19927,4.16826,3.6539,3.13915,2.23831,3.07124,2.5052
722,2.76244,2.59392,1.95439,1.80949,2.09942,1.85478,2.1212,1.91525,3.57284,3.04571,2.70499,2.23154,3.35582,2.92319,2.98093,2.53812,4.35199,3.89387,5.35311,5.00098,4.03088,3.27914,4.80903,3.83763,3.66509,3.79215,3.00109,3.02351,1.93473,1.86659,2.31115,2.25543,3.54088,3.41244,3.7526,3.56249,2.56158,2.45977,2.99554,2.81105,3.97797,3.28891,4.301,3.76094,3.74466,2.8537,3.63681,3.20529
723,3.26294,2.99068,2.06945,1.84261,2.67265,2.47569,2.84984,2.67154,3.8213,3.17053,2.8307,2.28854,3.12527,2.69663,2.74556,2.31639,4.04695,3.47046,5.02362,4.43288,3.80006,2.94765,4.60588,3.53191,3.67287,3.78433,3.04562,3.06565,2.04691,1.97656,2.38857,2.3532,3.62882,3.49065,3.85741,3.679,2.701,2.63881,3.15049,3.01848,3.99762,3.52112,4.45948,4.05059,3.66817,2.84086,3.70443,3.27471
724,2.94025,2.74111,1.99615,1.88535,2.79868,2.40182,2.89238,2.56009,3.89965,3.22778,3.02492,2.41744,3.59674,3.01129,3.13348,2.71467,4.44489,3.91426,5.50832,4.99167,4.10242,3.27824,4.92078,3.76754,3.81913,3.92693,3.24954,3.27566,2.20642,2.14489,2.62929,2.60468,3.68249,3.38672,3.90028,3.55414,2.84554,2.60162,3.26096,2.92453,4.1267,3.6414,4.5587,4.20261,3.53293,2.78507,3.67348,3.21689
725,3.15476,2.76623,2.1545,1.9025,2.73816,2.29767,2.90307,2.51512,4.00105,3.36286,3.03756,2.44405,3.47223,2.83527,3.00564,2.54563,4.5761,3.65842,5.52561,4.7096,4.39458,3.14337,5.14136,3.72032,3.75313,3.84139,3.26177,3.28316,2.26454,2.17376,2.68931,2.6659,3.46594,3.2452,3.88606,3.58363,3.00123,2.81331,3.60451,3.32978,4.40819,3.88037,4.82405,4.49991,3.65357,2.80058,3.641,3.09574
726,3.24238,2.92359,2.13079,1.8261,3.02333,2.6594,3.1807,2.89092,3.97976,3.35608,3.07358,2.54959,3.58699,3.08723,3.10036,2.78655,4.43302,3.7357,5.28468,4.75683,4.17353,3.20574,4.76829,3.77031,3.8065,3.89336,3.23847,3.22782,2.25934,2.11846,2.61245,2.51488,3.01814,2.88835,3.19899,3.02704,2.41816,2.35028,2.79908,2.669,5.15572,4.70269,5.84653,5.54577,3.37504,2.60722,3.21326,2.76029
727,2.96544,2.60223,2.08688,1.72459,2.72967,2.48822,2.92832,2.74026,4.22676,3.51989,3.30607,2.72073,3.7199,3.15431,3.27887,2.88309,4.78784,4.10468,5.80519,5.25877,4.53674,3.56207,5.23218,4.04981,4.00459,4.10376,3.41658,3.40741,2.46013,2.36147,2.80947,2.73567,3.16364,3.02072,3.39091,3.20724,2.68953,2.58336,3.04041,2.8762,4.6455,4.15325,5.21264,4.91258,3.75251,2.91782,3.87445,3.32881
728,3.15935,2.82489,2.08913,1.78105,3.07106,2.7253,3.18921,2.89258,4.13766,3.53073,3.21676,2.66596,3.79461,3.12814,3.39827,2.92503,4.25504,3.72834,5.43222,4.82808,3.9037,3.05418,4.84555,3.6385,3.92159,3.98477,3.49816,3.45653,2.49625,2.36553,2.95262,2.85249,3.58939,3.4482,3.89424,3.68878,2.86605,2.76126,3.32739,3.16297,4.37462,3.84,4.91929,4.51405,3.42832,2.7934,3.56483,3.20413
729,3.24411,2.92926,2.1137,1.82371,2.3188,2.06136,2.36062,2.13053,4.25544,3.57771,3.19862,2.57982,3.7015,3.01177,3.14144,2.68232,4.38388,3.73242,5.42032,4.86712,4.12467,3.1333,4.87242,3.62516,3.76436,3.88602,3.13483,3.14413,2.01272,1.97113,2.35481,2.30826,3.37848,3.12068,3.66978,3.32015,2.68001,2.46744,3.15816,2.81777,4.59895,4.12749,5.17676,4.87349,3.48655,2.87965,3.56493,3.18683
730,2.51855,2.33487,1.56491,1.3412,2.55781,2.2916,2.75402,2.53969,4.14936,3.53879,3.22602,2.7435,3.63672,3.03495,3.00285,2.61207,4.70578,3.98828,5.70147,4.99143,4.34832,3.26776,5.19314,3.69251,3.81906,3.89409,3.17116,3.16492,2.17171,2.05607,2.52755,2.47061,3.25394,3.02554,3.36909,3.12024,2.4177,2.25788,2.71161,2.49417,5.11956,4.60165,5.79338,5.4798,3.68405,2.88223,3.67372,3.18169
731,2.50806,2.23685,1.65548,1.38049,2.2306,2.01819,2.32546,2.1512,4.41484,3.77701,3.21963,2.71834,3.67972,3.26096,3.28124,3.07212,4.49568,3.82646,5.42216,4.93585,4.16561,3.1813,4.79897,3.7855,3.65727,3.74574,3.02331,3.02813,1.88092,1.81504,2.21405,2.16888,3.46384,3.21244,3.70172,3.4284,2.79223,2.61382,3.2438,3.02479,5.16822,4.69231,5.90361,5.56584,3.6823,3.06648,3.76191,3.31617
732,3.48173,2.83521,2.35344,1.71037,2.19279,1.83131,2.34317,1.97076,4.71845,4.05587,3.44483,2.99645,3.54306,3.17561,3.23538,3.00437,4.27728,3.53093,5.08491,4.42713,4.09456,3.04953,4.73008,3.55295,3.87891,3.9485,3.35614,3.36266,2.29756,2.1936,2.64147,2.60059,3.51189,3.31458,3.76822,3.53301,2.59678,2.4685,2.99619,2.79946,5.51273,4.98072,6.30424,5.9038,3.48094,2.73761,3.39539,2.95323
733,2.98132,2.62025,1.89813,1.62473,1.97261,1.71198,2.05002,1.78412,4.91426,4.22745,3.68807,3.23715,3.51282,3.02421,2.99958,2.5936,4.62321,3.99649,5.79876,5.28538,4.36613,3.44234,5.15511,3.9524,3.79962,3.89886,3.29009,3.30906,2.17174,2.1123,2.61599,2.59187,3.75827,3.36957,3.96795,3.55304,2.82183,2.50783,3.21335,2.81136,5.91234,5.34383,6.77554,6.30986,3.07821,2.30669,2.86353,2.50076
734,2.88271,2.5673,1.92007,1.5297,2.10514,1.7822,2.14801,1.8307,4.70394,4.00521,3.32754,2.86009,3.58867,3.21938,3.19414,2.92317,4.32501,3.60383,5.22326,4.59089,4.08485,3.07148,4.81585,3.6062,3.76021,3.87747,3.23006,3.26258,2.19363,2.17748,2.60891,2.60739,3.75004,3.43129,4.00149,3.63121,2.74312,2.49257,3.1993,2.85181,6.07373,5.24905,6.69712,6.04552,2.9499,2.23524,2.67518,2.2817
735,2.89519,2.59051,1.89358,1.58219,2.20833,1.99011,2.27945,2.09461,4.64908,3.90335,3.48406,2.99612,3.39366,2.97644,3.00661,2.5947,4.40355,3.75832,5.2957,4.73835,4.13809,3.22732,4.87802,3.8407,3.75025,3.82544,3.04861,3.05793,2.02536,1.92085,2.31484,2.27652,3.81393,3.64573,4.09475,3.91002,2.81526,2.72634,3.25982,3.13167,5.75088,4.99349,6.36037,5.74414,2.77735,2.0302,2.41205,2.1324
736,2.52043,2.23764,1.73143,1.44163,2.50786,2.35779,2.5376,2.40247,4.9623,4.28482,3.55426,3.00778,3.46042,3.10494,3.02743,2.78533,4.38904,3.76891,5.20772,4.74468,4.1061,3.21098,4.70017,3.6731,3.84046,3.81204,3.1363,3.07387,2.2164,1.88398,2.39241,2.24175,3.39937,3.2828,3.67033,3.48677,2.65715,2.58107,3.09025,2.92678,6.1318,5.39041,6.71837,6.16571,2.92447,2.29019,2.71024,2.43002
737,3.47349,3.10862,2.16277,1.79753,2.47825,2.25862,2.62616,2.42007,4.39221,3.81151,3.24413,2.7667,3.12198,2.76338,2.74802,2.43846,4.28959,3.72845,5.25812,4.77272,3.92915,3.04772,4.66855,3.54614,3.70824,3.79355,3.16974,3.19327,2.16158,2.05197,2.53322,2.49997,3.23863,3.12696,3.53379,3.39413,2.45386,2.36689,2.91742,2.78926,5.67568,4.93779,6.27323,5.75215,3.09041,2.2511,2.98102,2.55688
738,3.4615,3.05943,2.13218,1.78317,2.15354,1.89194,2.23018,2.004,4.41387,3.64172,3.35996,2.7092,3.30711,3.00432,3.0001,2.66811,4.53221,3.85822,5.6148,5.01716,4.23178,3.21254,5.07,3.87121,3.96338,4.04291,3.35831,3.36289,2.37729,2.27814,2.66744,2.61834,3.21072,3.08862,3.33874,3.16641,2.38976,2.31942,2.69868,2.55493,6.11823,5.31927,6.78917,6.20824,3.05286,2.33074,2.7785,2.46957
739,2.99727,2.71862,1.98693,1.72579,2.11018,1.89222,2.21329,1.9775,4.28925,3.53138,3.20287,2.5842,3.20312,2.84771,2.70664,2.39166,4.63061,3.83465,5.47341,4.92355,4.41132,3.32575,4.97695,3.88078,4.03259,4.11313,3.43848,3.43532,2.52089,2.40029,2.87009,2.80488,2.95168,2.8167,3.15345,2.94936,2.14415,2.02689,2.46466,2.24445,5.93541,5.02992,6.54937,5.86695,3.23877,2.42562,2.93339,2.54711
740,3.03608,2.66921,1.92162,1.5644,2.3135,2.1617,2.37388,2.23538,4.11893,3.26712,3.01693,2.32893,3.15809,2.81284,2.65132,2.34239,4.57999,3.87426,5.5002,4.86043,4.33892,3.36121,5.08979,3.84452,4.06383,4.08229,3.51442,3.47128,2.54091,2.36603,2.92746,2.84203,3.34176,3.14744,3.58712,3.32194,2.53715,2.39709,2.96409,2.72737,5.97166,5.3848,6.69407,6.23878,3.48961,2.66165,3.3202,2.87273
741,3.44216,3.03641,2.29253,1.93984,2.3552,2.2571,2.40902,2.30937,4.26612,3.29493,3.22912,2.36005,3.27369,2.94362,2.91848,2.63194,4.48756,3.98081,5.42698,4.94522,4.03959,3.21155,4.81491,3.63463,3.8838,3.96116,3.13735,3.13407,2.10511,1.99322,2.40301,2.34841,3.42856,3.23251,3.74279,3.52177,2.69142,2.50525,3.17447,2.97287,5.6647,5.01092,6.25201,5.7107,3.0964,2.39393,2.96333,2.55846
742,3.13713,2.78372,2.09363,1.80215,2.52961,2.30879,2.69264,2.44396,3.79656,3.09161,2.88275,2.29033,3.25977,2.72565,2.97379,2.43138,4.40639,3.97856,5.39054,4.99102,3.86819,3.12853,4.65096,3.67108,3.88095,4.02598,3.278,3.3322,2.20633,2.17651,2.59348,2.58474,3.63252,3.41206,3.86906,3.61109,2.50951,2.34497,2.9667,2.72981,6.23171,5.54585,6.93322,6.51474,3.33089,2.38581,3.14397,2.60866
743,3.18379,2.9326,2.21455,2.05173,2.87884,2.71,3.02927,2.83821,4.18168,3.24699,3.32546,2.49157,3.35267,2.92406,3.05031,2.63273,4.27848,3.96592,5.32999,5.12096,3.72354,3.09496,4.43496,3.64306,3.78068,3.87982,3.10917,3.13838,2.08805,2.00051,2.3364,2.30855,3.36417,3.16363,3.54301,3.30367,2.4464,2.29677,2.76353,2.5324,6.566,5.85548,7.32865,6.79574,3.47181,2.78971,3.49375,3.08172
744,3.06857,2.72555,2.0331,1.72968,2.7891,2.50884,2.89568,2.63599,4.00061,3.28548,3.13923,2.48515,3.34703,2.93732,2.89311,2.5493,4.23885,3.9211,5.12368,4.9327,3.6855,3.07748,4.31919,3.64736,3.7618,3.89895,3.02148,3.06961,1.81185,1.79839,2.14912,2.14348,3.40409,3.29212,3.63794,3.46534,2.71703,2.63397,3.088,2.93927,6.33471,5.65528,6.94358,6.46809,2.99641,2.06344,2.79207,2.28478
745,2.80339,2.33587,1.98209,1.56035,2.62088,2.43913,2.67668,2.47263,3.77305,3.12219,2.94618,2.37801,4.04797,3.57236,3.62351,3.29127,4.22369,3.69317,5.05656,4.65108,3.82618,2.97087,4.44531,3.52239,3.89657,4.01476,3.28316,3.32108,2.21097,2.1805,2.6329,2.6336,3.24176,3.10154,3.40256,3.23573,2.34948,2.27481,2.64141,2.50156,6.23095,5.56621,6.99975,6.53428,3.31715,2.3853,3.05552,2.52063
746,2.16604,1.87099,1.63981,1.33081,3.23964,2.98827,3.44361,3.21213,4.39647,3.69907,3.3078,2.69453,4.08904,3.7123,3.87965,3.55937,4.47527,3.86664,5.45839,4.77414,4.26296,3.38926,5.20594,4.02829,4.0039,4.09946,3.32466,3.33041,2.20133,2.13208,2.54981,2.51122,3.21892,3.16626,3.3068,3.22095,2.14452,2.09287,2.30502,2.21004,6.07107,5.62264,6.98393,6.55888,3.07582,2.22949,2.87858,2.44789
747,2.49104,2.11581,1.73446,1.3801,3.14941,2.96661,3.33066,3.17076,4.58296,3.72376,3.46226,2.66891,4.09849,3.53755,3.74786,3.07267,4.45986,3.76797,5.46159,4.72404,4.21925,3.17072,5.07077,3.66171,4.00311,4.12288,3.37956,3.41812,2.2852,2.2339,2.66395,2.64747,3.02412,2.96644,3.18846,3.09505,2.05702,2.01723,2.3241,2.21791,5.70801,5.35253,6.54438,6.23236,3.42526,2.73346,3.31724,3.01465
748,2.19492,1.90036,1.49725,1.22093,3.0956,2.79335,3.34853,3.10999,4.93044,4.0064,3.69974,2.85856,4.25089,3.36495,3.84677,2.92693,4.20277,3.81499,5.21488,4.89656,3.85329,3.19694,4.61108,3.77585,3.81594,3.9099,3.39456,3.43773,2.30433,2.24111,2.62344,2.6141,2.95562,2.86236,3.16254,3.01996,2.27394,2.18523,2.64399,2.49349,5.3766,4.9039,6.11646,5.69986,3.11018,2.32037,2.87154,2.51351
749,2.52996,2.21093,1.80658,1.42718,3.10348,2.86627,3.35304,3.16618,4.75255,3.91405,3.55301,2.78902,3.92457,3.14851,3.40905,2.63417,4.547,3.91107,5.7737,4.98072,4.25597,3.30335,5.29205,3.84019,3.8134,3.94816,3.31612,3.38021,2.06487,2.06782,2.43395,2.45916,3.4485,3.33519,3.6853,3.52856,2.75188,2.65285,3.16663,3.03308,5.51419,4.8241,6.10466,5.55343,2.90566,2.21906,2.69535,2.34275
750,2.8733,2.49465,2.23277,1.73912,2.77297,2.4569,2.94636,2.69222,4.26671,3.44025,3.33139,2.56907,4.12859,3.24036,3.7187,3.04598,4.20146,3.68801,5.27493,4.62375,3.86293,3.03207,4.79218,3.61525,3.97619,4.10736,3.36438,3.40676,2.26593,2.22447,2.60725,2.59037,3.08442,2.87421,3.24113,3.00648,2.3603,2.20432,2.64525,2.42148,5.4289,4.94481,6.10033,5.69694,3.28285,2.43825,3.09023,2.63586
751,2.69864,2.48812,1.8242,1.60492,3.34441,2.94889,3.56285,3.21757,4.29025,3.47914,3.27189,2.4923,4.34818,3.50368,4.03928,3.48155,4.39361,3.85743,5.68553,4.91277,4.12055,3.32607,5.19673,3.92787,3.79643,3.92641,3.16816,3.19232,2.0869,2.05816,2.45702,2.4313,3.52861,3.32982,3.68107,3.4451,2.53965,2.37758,2.83221,2.57966,5.34438,4.74115,6.01671,5.46328,2.85996,2.28243,2.8484,2.51998
752,2.67438,2.4414,2.02508,1.8172,3.55287,3.10046,3.7352,3.38972,4.02023,3.28877,3.12414,2.45533,4.16769,3.40449,3.80148,3.18148,4.26784,3.82489,5.37537,4.87028,3.91114,3.19266,4.79559,3.7053,3.77307,3.8617,3.31459,3.28876,2.33108,2.22522,2.76145,2.66337,3.07789,2.97607,3.27845,3.14699,2.35309,2.28801,2.68078,2.5558,4.64195,4.14048,5.20845,4.76899,3.26312,2.7416,3.44551,3.17391
753,3.09585,2.66872,2.18997,1.83324,3.09183,2.6679,3.27866,2.93994,4.37314,3.66168,3.30391,2.68979,4.06461,3.37507,3.75129,3.25975,4.22436,3.74317,5.21697,4.87102,3.88023,3.07055,4.56661,3.60753,3.8894,3.9813,3.61612,3.60532,2.62691,2.54645,3.12742,3.05538,3.05337,2.93468,3.17365,3.01152,2.44969,2.31317,2.74672,2.57818,4.12625,3.52319,4.44341,3.95702,3.38282,2.92667,3.62237,3.35292
754,2.36285,2.13381,1.72559,1.53529,3.15794,2.7832,3.39471,3.09443,4.02487,3.26388,3.20225,2.54819,4.10496,3.66283,3.94558,3.64192,4.11751,3.88209,5.2145,5.05097,3.68322,3.2333,4.414,3.81802,3.90414,3.99813,3.59138,3.6042,2.51296,2.46578,3.03213,2.99501,2.9076,2.82552,3.11194,3.03235,2.47511,2.39886,2.78937,2.71617,4.5501,3.95182,5.1366,4.56902,3.10769,2.72894,3.37564,3.13739
755,2.893,2.65836,1.97168,1.74081,3.01458,2.63056,3.21586,2.88717,4.10358,3.37684,3.20168,2.65575,3.71216,3.07341,3.24166,2.72115,4.32104,3.80308,5.48017,4.93702,3.95413,3.12213,4.78535,3.62428,4.13488,4.23512,3.86178,3.86854,2.78876,2.74293,3.3647,3.33559,3.27207,3.06348,3.47943,3.27674,2.83238,2.65515,3.15807,2.98559,4.49164,3.89962,5.02482,4.50757,3.3683,2.9446,3.58349,3.30192
756,2.99512,2.69448,1.88471,1.60603,3.10447,2.76026,3.21021,2.92197,3.50422,2.93509,2.68112,2.24302,3.84019,3.30241,3.46692,3.07574,4.67261,4.12394,5.61412,5.16046,4.31316,3.4394,5.05619,3.92005,4.29907,4.36757,3.90676,3.90499,2.83533,2.73186,3.31344,3.27504,2.48528,2.42613,2.57419,2.47543,1.88423,1.86145,2.0788,1.98954,4.66077,4.07442,5.29572,4.79171,3.37818,3.03526,3.64605,3.43582
757,2.81856,2.60773,1.8039,1.60601,3.42025,3.06911,3.69814,3.41213,4.24694,3.52478,3.41396,2.80354,3.56955,3.04515,3.2119,2.83573,4.32493,3.66026,5.28399,4.59575,4.17626,3.25715,4.93549,3.70306,4.1572,4.24691,3.7802,3.78787,2.77438,2.68207,3.30358,3.25626,2.76412,2.71981,2.87091,2.79851,2.03957,2.05012,2.31916,2.28435,4.81779,4.19749,5.38709,4.87928,3.90211,3.44537,4.09808,3.78597
758,3.1148,2.79066,2.13143,1.84214,3.32519,2.99242,3.50801,3.22957,4.85832,4.0186,3.80304,3.07795,3.50531,2.87836,2.98057,2.4057,4.28928,3.76317,5.37882,4.82857,4.00675,3.22617,4.84061,3.74526,4.20846,4.297,3.76841,3.77857,2.75035,2.66211,3.22507,3.19302,3.00044,2.95106,3.11277,3.04266,2.11742,2.09698,2.31402,2.25697,4.74473,4.08446,5.33824,4.75747,3.89882,3.29887,4.26537,3.80692
759,3.17681,2.85864,2.11058,1.85232,3.26803,3.03787,3.52026,3.33938,4.84238,4.01604,3.78229,3.03104,3.70953,3.04477,3.26447,2.8389,4.33871,3.84065,5.39884,4.70353,4.01822,3.25513,4.88059,3.62582,3.87499,3.93567,3.28567,3.25641,2.3444,2.14971,2.65158,2.54363,3.37061,3.26851,3.5133,3.37204,2.37826,2.32907,2.66354,2.55362,4.45544,3.97738,5.09192,4.66362,3.84833,3.2414,4.07073,3.61362
760,2.80873,2.52305,1.94321,1.6867,3.19255,2.96153,3.45716,3.24433,4.48797,3.75576,3.42811,2.81448,3.65494,3.28156,3.4047,3.14378,4.30678,3.69521,5.45928,4.60176,4.07759,3.17335,5.03902,3.67538,4.04034,4.1126,3.43475,3.42238,2.4411,2.26649,2.81187,2.71806,3.6093,3.27574,3.83916,3.46575,2.83802,2.56689,3.22655,2.86386,4.36962,3.64161,4.88912,4.23641,4.0365,3.21245,4.2366,3.69373
761,2.50816,2.26663,1.88763,1.69785,3.20255,2.77322,3.41931,3.07074,4.61623,3.80083,3.5331,2.84109,3.59807,3.21031,3.33795,3.09063,4.36747,3.85596,5.61368,4.91426,4.10349,3.33151,5.09216,3.84836,3.98603,4.12975,3.37153,3.41645,2.17487,2.15111,2.5356,2.52858,3.79686,3.64644,3.98988,3.78328,2.80577,2.69372,3.24462,3.05178,4.73147,4.1139,5.28892,4.77926,3.89163,2.99282,3.95414,3.411
762,3.10129,2.72516,2.08885,1.72878,3.19374,2.88544,3.40683,3.11597,4.70265,3.83204,3.39443,2.59593,3.8247,3.25345,3.42249,3.05991,4.41619,3.87317,5.87042,5.12455,4.13051,3.29566,5.22841,3.93672,3.91422,4.05941,3.4288,3.49545,2.36057,2.37191,2.81808,2.84874,3.35877,3.24405,3.47857,3.33445,2.30957,2.22294,2.62875,2.48719,4.72176,4.17516,5.35878,4.91335,3.27118,2.52782,3.22918,2.8011
763,3.09449,2.77579,2.00899,1.72582,3.54173,3.33947,3.78743,3.58206,4.53759,3.83233,3.33637,2.6305,3.59911,3.08716,3.22848,2.87092,4.30261,3.80112,5.44376,4.83713,4.05455,3.29303,4.99642,3.8735,3.77256,3.89605,3.17999,3.21889,2.06591,2.02602,2.47773,2.47209,3.02004,2.83999,3.15063,2.9279,2.23017,2.07988,2.58352,2.35987,4.50337,3.9059,5.06767,4.58858,3.542,2.53284,3.4812,2.86986
764,3.20156,2.8192,2.22728,1.88889,3.29352,3.12468,3.47462,3.30726,4.67018,3.93134,3.63789,2.91775,3.70639,3.09813,3.22982,2.7895,4.50126,3.90484,5.73111,4.89242,4.24886,3.3851,5.33027,4.05194,3.80858,3.92302,3.07577,3.11573,1.99015,1.93142,2.26343,2.25339,3.32232,3.16711,3.55827,3.35972,2.38663,2.25312,2.77752,2.56769,4.39799,3.8547,4.85609,4.36093,3.48547,2.64409,3.42304,3.03102
765,2.93631,2.59555,2.00798,1.66825,3.4596,3.15774,3.63387,3.37077,3.91433,3.27001,3.1585,2.56651,3.52237,2.96957,2.96655,2.58934,4.36225,3.89146,5.5812,5.00694,4.13947,3.45118,5.11262,4.06225,3.89309,3.98087,3.22951,3.23898,2.17453,2.04664,2.55573,2.50593,3.24765,3.11292,3.36217,3.16697,2.4754,2.37604,2.78723,2.60956,4.70598,3.98132,5.27651,4.63521,3.61524,2.70505,3.63838,3.13985
766,1.93722,1.68059,1.52155,1.30652,3.43651,3.06987,3.65011,3.27477,4.03971,3.39781,3.22495,2.61977,3.73766,3.17649,3.2124,2.8224,4.52283,3.81774,5.61213,4.84036,4.37468,3.38881,5.30327,3.95642,3.88695,3.98397,3.36209,3.38692,2.2693,2.19553,2.7452,2.7285,3.0389,2.93351,3.13012,3.00285,2.27794,2.17705,2.52781,2.39918,4.33837,3.64972,4.8258,4.18959,3.24148,2.21591,2.99925,2.52503
767,2.49319,2.17427,1.82956,1.4758,2.99959,2.71954,3.13934,2.87395,3.91761,3.22045,3.08492,2.4303,3.5226,2.76463,2.98109,2.39825,4.36605,3.63379,5.42079,4.5742,4.22031,3.20588,5.12021,3.72939,4.18629,4.1932,3.59158,3.54949,2.69431,2.45749,3.06446,2.95977,2.83474,2.71663,2.9114,2.74452,2.04663,1.9547,2.27431,2.10041,4.1494,3.50199,4.50836,4.011,3.14283,2.16059,2.84764,2.41165
768,3.07925,2.59811,2.0355,1.5933,3.26467,2.99112,3.49203,3.2141,3.93117,3.20574,3.16675,2.46942,3.66748,2.81888,3.00854,2.36082,4.5254,3.81157,5.70407,4.81032,4.25913,3.18577,5.28915,3.77896,4.13892,4.22003,3.71689,3.72759,2.75329,2.68021,3.23291,3.2078,3.28424,3.17882,3.43346,3.30126,2.3704,2.31425,2.6257,2.52289,4.40721,3.8316,4.90823,4.39376,2.7904,1.94418,2.55992,2.07769
769,3.28128,2.83357,2.20507,1.7609,3.3069,3.04715,3.46452,3.21736,4.44948,3.8444,3.37223,2.75545,3.68433,2.85763,2.96756,2.34537,4.34626,3.821,5.43645,4.74012,4.03417,3.25636,4.96846,3.79975,4.1636,4.25042,3.65693,3.6656,2.56232,2.47174,3.05152,3.02317,3.63003,3.277,3.91378,3.51603,2.84413,2.53562,3.34413,2.96153,4.58712,4.01645,5.18295,4.71987,3.38414,2.55545,3.16129,2.84158
770,3.25259,2.72533,2.13922,1.65011,3.36092,3.11658,3.46901,3.24178,4.59203,3.76015,3.44365,2.71595,3.79509,2.96947,3.08344,2.50551,4.31619,3.81748,5.37188,4.75663,3.97305,3.16758,4.8342,3.65946,3.94637,4.07507,3.31953,3.35822,2.26584,2.21127,2.67549,2.65467,2.99988,2.7194,3.13439,2.81019,2.23937,1.99958,2.49698,2.15184,4.83664,4.25736,5.54867,5.02292,3.26657,2.56027,3.19966,2.86473
771,3.33214,2.81278,2.1039,1.657,3.56174,3.30609,3.76983,3.56372,4.1943,3.32126,3.10589,2.37564,3.87411,2.91151,3.12976,2.50651,4.45433,3.88219,5.34058,4.69823,4.01731,3.0608,4.82217,3.52599,4.01096,4.15271,3.36336,3.39679,2.24506,2.19803,2.66764,2.63837,2.84636,2.58095,2.92397,2.59814,2.29493,2.0157,2.4323,2.03636,4.59697,3.92362,5.05751,4.46882,3.10199,2.38801,3.00964,2.65687
